hora,incr,dia,hora dec,tag,habilitar sleep
04:30:00,40,43746,0.187499999999999,152,0
04:40:00,40,43746,0.194444444444444,152,0
04:50:00,40,43746,0.201388888888888,152,0
05:00:00,40,43746,0.208333333333333,152,0
05:10:00,40,43746,0.215277777777777,152,0
05:20:00,40,43746,0.222222222222222,152,0
05:30:00,40,43746,0.229166666666666,152,0
05:40:00,40,43746,0.236111111111111,152,0
05:50:00,40,43746,0.243055555555555,152,1
06:00:00,40,43746,0.249999999999999,152,1
06:10:00,40,43746,0.256944444444444,152,1
06:20:00,40,43746,0.263888888888888,152,1
06:30:00,40,43746,0.270833333333333,152,1
06:40:00,40,43746,0.277777777777777,152,1
06:50:00,40,43746,0.284722222222222,152,1
07:00:00,40,43746,0.291666666666666,152,1
07:10:00,40,43746,0.29861111111111,152,1
07:20:00,40,43746,0.305555555555555,152,1
07:30:00,40,43746,0.312499999999999,152,1
07:40:00,40,43746,0.319444444444444,152,1
07:50:00,40,43746,0.326388888888888,152,1
08:00:00,40,43746,0.333333333333332,152,1
08:10:00,40,43746,0.340277777777777,152,1
08:20:00,40,43746,0.347222222222221,152,1
08:30:00,40,43746,0.354166666666666,152,1
08:40:00,40,43746,0.36111111111111,152,1
08:50:00,40,43746,0.368055555555555,152,1
09:00:00,40,43746,0.374999999999999,152,1
09:10:00,40,43746,0.381944444444443,152,1
09:20:00,40,43746,0.388888888888888,152,1
09:30:00,40,43746,0.395833333333332,152,1
09:40:00,40,43746,0.402777777777777,152,1
09:50:00,40,43746,0.409722222222221,152,1
10:00:00,40,43746,0.416666666666665,152,1
10:10:00,40,43746,0.42361111111111,152,1
10:20:00,40,43746,0.430555555555554,152,1
10:30:00,40,43746,0.437499999999999,152,1
00:10:00,80,43747,0.006944444444443,152,0
00:20:00,80,43747,0.013888888888888,152,0
00:30:00,80,43747,0.020833333333332,152,0
00:40:00,80,43747,0.027777777777777,152,0
00:50:00,80,43747,0.034722222222221,152,0
01:00:00,80,43747,0.041666666666665,152,0
01:10:00,80,43747,0.04861111111111,152,0
01:20:00,80,43747,0.055555555555554,152,0
01:30:00,80,43747,0.062499999999999,152,0
01:40:00,80,43747,0.069444444444443,152,0
01:50:00,80,43747,0.076388888888888,152,0
02:00:00,80,43747,0.083333333333332,152,0
02:10:00,80,43747,0.090277777777777,152,0
02:20:00,80,43747,0.097222222222221,152,0
02:30:00,80,43747,0.104166666666665,152,0
02:40:00,80,43747,0.11111111111111,152,0
02:50:00,80,43747,0.118055555555554,152,0
03:00:00,80,43747,0.124999999999999,152,0
03:10:00,80,43747,0.131944444444443,152,0
03:20:00,80,43747,0.138888888888888,152,0
03:30:00,80,43747,0.145833333333332,152,0
03:40:00,80,43747,0.152777777777777,152,0
03:50:00,80,43747,0.159722222222221,152,0
04:00:00,80,43747,0.166666666666665,152,0
04:10:00,80,43747,0.17361111111111,152,0
04:20:00,80,43747,0.180555555555554,152,0
04:30:00,80,43747,0.187499999999999,152,0
04:40:00,80,43747,0.194444444444443,152,0
04:50:00,80,43747,0.201388888888888,152,0
05:00:00,80,43747,0.208333333333332,152,0
05:10:00,80,43747,0.215277777777777,152,0
05:20:00,80,43747,0.222222222222221,152,0
05:30:00,80,43747,0.229166666666665,152,0
05:40:00,80,43747,0.23611111111111,152,0
05:50:00,80,43747,0.243055555555554,152,0
06:00:00,80,43747,0.249999999999999,152,0
06:10:00,80,43747,0.256944444444443,152,1
06:20:00,80,43747,0.263888888888888,152,1
06:30:00,80,43747,0.270833333333332,152,1
06:40:00,80,43747,0.277777777777776,152,1
06:50:00,80,43747,0.284722222222221,152,1
07:00:00,80,43747,0.291666666666665,152,1
07:10:00,80,43747,0.29861111111111,152,1
07:20:00,80,43747,0.305555555555554,152,1
07:30:00,80,43747,0.312499999999999,152,1
07:40:00,80,43747,0.319444444444443,152,1
07:50:00,80,43747,0.326388888888887,152,1
08:00:00,80,43747,0.333333333333332,152,1
08:10:00,80,43747,0.340277777777776,152,1
08:20:00,80,43747,0.347222222222221,152,1
08:30:00,80,43747,0.354166666666665,152,1
08:40:00,80,43747,0.36111111111111,152,1
08:50:00,80,43747,0.368055555555554,152,1
09:00:00,80,43747,0.374999999999998,152,1
09:10:00,80,43747,0.381944444444443,152,1
09:20:00,80,43747,0.388888888888887,152,1
09:30:00,80,43747,0.395833333333332,152,1
09:40:00,80,43747,0.402777777777776,152,1
09:50:00,80,43747,0.40972222222222,152,1
10:00:00,80,43747,0.416666666666665,152,1
10:10:00,80,43747,0.423611111111109,152,1
10:20:00,80,43747,0.430555555555554,152,1
10:30:00,80,43747,0.437499999999998,152,1
00:10:00,120,43748,0.006944444444443,152,0
00:20:00,120,43748,0.013888888888887,152,0
00:30:00,120,43748,0.020833333333332,152,0
00:40:00,120,43748,0.027777777777776,152,0
00:50:00,120,43748,0.03472222222222,152,0
01:00:00,120,43748,0.041666666666665,152,0
01:10:00,120,43748,0.048611111111109,152,0
01:20:00,120,43748,0.055555555555554,152,0
01:30:00,120,43748,0.062499999999998,152,0
01:40:00,120,43748,0.069444444444443,152,0
01:50:00,120,43748,0.076388888888887,152,0
02:00:00,120,43748,0.083333333333332,152,0
02:10:00,120,43748,0.090277777777776,152,0
02:20:00,120,43748,0.09722222222222,152,0
02:30:00,120,43748,0.104166666666665,152,0
02:40:00,120,43748,0.111111111111109,152,0
02:50:00,120,43748,0.118055555555554,152,0
03:00:00,120,43748,0.124999999999998,152,0
03:10:00,120,43748,0.131944444444443,152,0
03:20:00,120,43748,0.138888888888887,152,0
03:30:00,120,43748,0.145833333333332,152,0
03:40:00,120,43748,0.152777777777776,152,0
03:50:00,120,43748,0.15972222222222,152,0
04:00:00,120,43748,0.166666666666665,152,0
04:10:00,120,43748,0.173611111111109,152,0
04:20:00,120,43748,0.180555555555554,152,0
04:30:00,120,43748,0.187499999999998,152,0
04:40:00,120,43748,0.194444444444443,152,0
04:50:00,120,43748,0.201388888888887,152,0
05:00:00,120,43748,0.208333333333332,152,0
05:10:00,120,43748,0.215277777777776,152,0
05:20:00,120,43748,0.22222222222222,152,0
05:30:00,120,43748,0.229166666666665,152,0
05:40:00,120,43748,0.236111111111109,152,0
05:50:00,120,43748,0.243055555555554,152,1
06:00:00,120,43748,0.249999999999998,152,1
06:10:00,120,43748,0.256944444444443,152,1
06:20:00,120,43748,0.263888888888887,152,1
06:30:00,120,43748,0.270833333333331,152,1
06:40:00,120,43748,0.277777777777776,152,1
06:50:00,120,43748,0.28472222222222,152,1
07:00:00,120,43748,0.291666666666665,152,1
07:10:00,120,43748,0.298611111111109,152,1
07:20:00,120,43748,0.305555555555554,152,1
07:30:00,120,43748,0.312499999999998,152,1
07:40:00,120,43748,0.319444444444442,152,1
07:50:00,120,43748,0.326388888888887,152,1
08:00:00,120,43748,0.333333333333331,152,1
08:10:00,120,43748,0.340277777777776,152,1
08:20:00,120,43748,0.34722222222222,152,1
08:30:00,120,43748,0.354166666666665,152,1
08:40:00,120,43748,0.361111111111109,152,1
08:50:00,120,43748,0.368055555555553,152,1
09:00:00,120,43748,0.374999999999998,152,1
09:10:00,120,43748,0.381944444444442,152,1
09:20:00,120,43748,0.388888888888887,152,1
09:30:00,120,43748,0.395833333333331,152,1
09:40:00,120,43748,0.402777777777775,152,1
09:50:00,120,43748,0.40972222222222,152,1
10:00:00,120,43748,0.416666666666664,152,1
10:10:00,120,43748,0.423611111111109,152,1
10:20:00,120,43748,0.430555555555553,152,1
10:30:00,120,43748,0.437499999999998,152,1
00:10:00,160,43749,0.006944444444442,152,0
00:20:00,160,43749,0.013888888888886,152,0
00:30:00,160,43749,0.020833333333331,152,0
00:40:00,160,43749,0.027777777777775,152,0
00:50:00,160,43749,0.03472222222222,152,0
01:00:00,160,43749,0.041666666666664,152,0
01:10:00,160,43749,0.048611111111109,152,0
01:20:00,160,43749,0.055555555555553,152,0
01:30:00,160,43749,0.062499999999998,152,0
01:40:00,160,43749,0.069444444444442,152,0
01:50:00,160,43749,0.076388888888886,152,0
02:00:00,160,43749,0.083333333333331,152,0
02:10:00,160,43749,0.090277777777775,152,0
02:20:00,160,43749,0.09722222222222,152,0
02:30:00,160,43749,0.104166666666664,152,0
02:40:00,160,43749,0.111111111111109,152,0
02:50:00,160,43749,0.118055555555553,152,0
03:00:00,160,43749,0.124999999999998,152,0
03:10:00,160,43749,0.131944444444442,152,0
03:20:00,160,43749,0.138888888888886,152,0
03:30:00,160,43749,0.145833333333331,152,0
03:40:00,160,43749,0.152777777777775,152,0
03:50:00,160,43749,0.15972222222222,152,0
04:00:00,160,43749,0.166666666666664,152,0
04:10:00,160,43749,0.173611111111109,152,0
04:20:00,160,43749,0.180555555555553,152,0
04:30:00,160,43749,0.187499999999998,152,0
04:40:00,160,43749,0.194444444444442,152,0
04:50:00,160,43749,0.201388888888886,152,0
05:00:00,160,43749,0.208333333333331,152,0
05:10:00,160,43749,0.215277777777775,152,0
05:20:00,160,43749,0.22222222222222,152,0
05:30:00,160,43749,0.229166666666664,152,0
05:40:00,160,43749,0.236111111111109,152,0
05:50:00,160,43749,0.243055555555553,152,0
06:00:00,160,43749,0.249999999999998,152,0
06:10:00,160,43749,0.256944444444442,152,1
06:20:00,160,43749,0.263888888888886,152,1
06:30:00,160,43749,0.270833333333331,152,1
06:40:00,160,43749,0.277777777777775,152,1
06:50:00,160,43749,0.28472222222222,152,1
07:00:00,160,43749,0.291666666666664,152,1
07:10:00,160,43749,0.298611111111109,152,1
07:20:00,160,43749,0.305555555555553,152,1
07:30:00,160,43749,0.312499999999997,152,1
07:40:00,160,43749,0.319444444444442,152,1
07:50:00,160,43749,0.326388888888886,152,1
08:00:00,160,43749,0.333333333333331,152,1
08:10:00,160,43749,0.340277777777775,152,1
08:20:00,160,43749,0.347222222222219,152,1
08:30:00,160,43749,0.354166666666664,152,1
08:40:00,160,43749,0.361111111111108,152,1
08:50:00,160,43749,0.368055555555553,152,1
09:00:00,160,43749,0.374999999999997,152,1
09:10:00,160,43749,0.381944444444442,152,1
09:20:00,160,43749,0.388888888888886,152,1
09:30:00,160,43749,0.39583333333333,152,1
09:40:00,160,43749,0.402777777777775,152,1
09:50:00,160,43749,0.409722222222219,152,1
10:00:00,160,43749,0.416666666666664,152,1
10:10:00,160,43749,0.423611111111108,152,1
10:20:00,160,43749,0.430555555555553,152,1
10:30:00,160,43749,0.437499999999997,152,1
00:10:00,200,43752,0.006944444444441,152,0
00:20:00,200,43752,0.013888888888886,152,0
00:30:00,200,43752,0.02083333333333,152,0
00:40:00,200,43752,0.027777777777775,152,0
00:50:00,200,43752,0.034722222222219,152,0
01:00:00,200,43752,0.041666666666664,152,0
01:10:00,200,43752,0.048611111111108,152,0
01:20:00,200,43752,0.055555555555553,152,0
01:30:00,200,43752,0.062499999999997,152,0
01:40:00,200,43752,0.069444444444441,152,0
01:50:00,200,43752,0.076388888888886,152,0
02:00:00,200,43752,0.08333333333333,152,0
02:10:00,200,43752,0.090277777777775,152,0
02:20:00,200,43752,0.097222222222219,152,0
02:30:00,200,43752,0.104166666666664,152,0
02:40:00,200,43752,0.111111111111108,152,0
02:50:00,200,43752,0.118055555555553,152,0
03:00:00,200,43752,0.124999999999997,152,0
03:10:00,200,43752,0.131944444444441,152,0
03:20:00,200,43752,0.138888888888886,152,0
03:30:00,200,43752,0.14583333333333,152,0
03:40:00,200,43752,0.152777777777775,152,0
03:50:00,200,43752,0.159722222222219,152,0
04:00:00,200,43752,0.166666666666664,152,0
04:10:00,200,43752,0.173611111111108,152,0
04:20:00,200,43752,0.180555555555553,152,0
04:30:00,200,43752,0.187499999999997,152,0
04:40:00,200,43752,0.194444444444441,152,0
04:50:00,200,43752,0.201388888888886,152,0
05:00:00,200,43752,0.20833333333333,152,0
05:10:00,200,43752,0.215277777777775,152,0
05:20:00,200,43752,0.222222222222219,152,0
05:30:00,200,43752,0.229166666666664,152,0
05:40:00,200,43752,0.236111111111108,152,0
05:50:00,200,43752,0.243055555555553,152,0
06:00:00,200,43752,0.249999999999997,152,1
06:10:00,200,43752,0.256944444444441,152,1
06:20:00,200,43752,0.263888888888886,152,1
06:30:00,200,43752,0.27083333333333,152,1
06:40:00,200,43752,0.277777777777775,152,1
06:50:00,200,43752,0.284722222222219,152,1
07:00:00,200,43752,0.291666666666663,152,1
07:10:00,200,43752,0.298611111111108,152,1
07:20:00,200,43752,0.305555555555552,152,1
07:30:00,200,43752,0.312499999999997,152,1
07:40:00,200,43752,0.319444444444441,152,1
07:50:00,200,43752,0.326388888888886,152,1
08:00:00,200,43752,0.33333333333333,152,1
08:10:00,200,43752,0.340277777777774,152,1
08:20:00,200,43752,0.347222222222219,152,1
08:30:00,200,43752,0.354166666666663,152,1
08:40:00,200,43752,0.361111111111108,152,1
08:50:00,200,43752,0.368055555555552,152,1
09:00:00,200,43752,0.374999999999997,152,1
09:10:00,200,43752,0.381944444444441,152,1
09:20:00,200,43752,0.388888888888885,152,1
09:30:00,200,43752,0.39583333333333,152,1
09:40:00,200,43752,0.402777777777774,152,1
09:50:00,200,43752,0.409722222222219,152,1
10:00:00,200,43752,0.416666666666663,152,1
10:10:00,200,43752,0.423611111111107,152,1
10:20:00,200,43752,0.430555555555552,152,1
10:30:00,200,43752,0.437499999999996,152,1
00:10:00,240,43753,0.006944444444441,152,0
00:20:00,240,43753,0.013888888888885,152,0
00:30:00,240,43753,0.02083333333333,152,0
00:40:00,240,43753,0.027777777777774,152,0
00:50:00,240,43753,0.034722222222219,152,0
01:00:00,240,43753,0.041666666666663,152,0
01:10:00,240,43753,0.048611111111107,152,0
01:20:00,240,43753,0.055555555555552,152,0
01:30:00,240,43753,0.062499999999996,152,0
01:40:00,240,43753,0.069444444444441,152,0
01:50:00,240,43753,0.076388888888885,152,0
02:00:00,240,43753,0.08333333333333,152,0
02:10:00,240,43753,0.090277777777774,152,0
02:20:00,240,43753,0.097222222222219,152,0
02:30:00,240,43753,0.104166666666663,152,0
02:40:00,240,43753,0.111111111111107,152,0
02:50:00,240,43753,0.118055555555552,152,0
03:00:00,240,43753,0.124999999999996,152,0
03:10:00,240,43753,0.131944444444441,152,0
03:20:00,240,43753,0.138888888888885,152,0
03:30:00,240,43753,0.14583333333333,152,0
03:40:00,240,43753,0.152777777777774,152,0
03:50:00,240,43753,0.159722222222219,152,0
04:00:00,240,43753,0.166666666666663,152,0
04:10:00,240,43753,0.173611111111107,152,0
04:20:00,240,43753,0.180555555555552,152,0
04:30:00,240,43753,0.187499999999996,152,0
04:40:00,240,43753,0.194444444444441,152,0
04:50:00,240,43753,0.201388888888885,152,0
05:00:00,240,43753,0.20833333333333,152,0
05:10:00,240,43753,0.215277777777774,152,0
05:20:00,240,43753,0.222222222222219,152,0
05:30:00,240,43753,0.229166666666663,152,0
05:40:00,240,43753,0.236111111111107,152,1
05:50:00,240,43753,0.243055555555552,152,1
06:00:00,240,43753,0.249999999999996,152,1
06:10:00,240,43753,0.256944444444441,152,1
06:20:00,240,43753,0.263888888888885,152,1
06:30:00,240,43753,0.27083333333333,152,1
06:40:00,240,43753,0.277777777777774,152,1
06:50:00,240,43753,0.284722222222218,152,1
07:00:00,240,43753,0.291666666666663,152,1
07:10:00,240,43753,0.298611111111107,152,1
07:20:00,240,43753,0.305555555555552,152,1
07:30:00,240,43753,0.312499999999996,152,1
07:40:00,240,43753,0.319444444444441,152,1
07:50:00,240,43753,0.326388888888885,152,1
08:00:00,240,43753,0.333333333333329,152,1
08:10:00,240,43753,0.340277777777774,152,1
08:20:00,240,43753,0.347222222222218,152,1
08:30:00,240,43753,0.354166666666663,152,1
08:40:00,240,43753,0.361111111111107,152,1
08:50:00,240,43753,0.368055555555551,152,1
09:00:00,240,43753,0.374999999999996,152,1
09:10:00,240,43753,0.38194444444444,152,1
09:20:00,240,43753,0.388888888888885,152,1
09:30:00,240,43753,0.395833333333329,152,1
09:40:00,240,43753,0.402777777777774,152,1
09:50:00,240,43753,0.409722222222218,152,1
10:00:00,240,43753,0.416666666666662,152,1
10:10:00,240,43753,0.423611111111107,152,1
10:20:00,240,43753,0.430555555555551,152,1
10:30:00,240,43753,0.437499999999996,152,1
00:10:00,280,43754,0.00694444444444,152,0
00:20:00,280,43754,0.013888888888885,152,0
00:30:00,280,43754,0.020833333333329,152,0
00:40:00,280,43754,0.027777777777774,152,0
00:50:00,280,43754,0.034722222222218,152,0
01:00:00,280,43754,0.041666666666662,152,0
01:10:00,280,43754,0.048611111111107,152,0
01:20:00,280,43754,0.055555555555551,152,0
01:30:00,280,43754,0.062499999999996,152,0
01:40:00,280,43754,0.06944444444444,152,0
01:50:00,280,43754,0.076388888888885,152,0
02:00:00,280,43754,0.083333333333329,152,0
02:10:00,280,43754,0.090277777777774,152,0
02:20:00,280,43754,0.097222222222218,152,0
02:30:00,280,43754,0.104166666666662,152,0
02:40:00,280,43754,0.111111111111107,152,0
02:50:00,280,43754,0.118055555555551,152,0
03:00:00,280,43754,0.124999999999996,152,0
03:10:00,280,43754,0.13194444444444,152,0
03:20:00,280,43754,0.138888888888885,152,0
03:30:00,280,43754,0.145833333333329,152,0
03:40:00,280,43754,0.152777777777774,152,0
03:50:00,280,43754,0.159722222222218,152,0
04:00:00,280,43754,0.166666666666662,152,0
04:10:00,280,43754,0.173611111111107,152,0
04:20:00,280,43754,0.180555555555551,152,0
04:30:00,280,43754,0.187499999999996,152,0
04:40:00,280,43754,0.19444444444444,152,0
04:50:00,280,43754,0.201388888888885,152,0
05:00:00,280,43754,0.208333333333329,152,0
05:10:00,280,43754,0.215277777777774,152,0
05:20:00,280,43754,0.222222222222218,152,0
05:30:00,280,43754,0.229166666666662,152,0
05:40:00,280,43754,0.236111111111107,152,0
05:50:00,280,43754,0.243055555555551,152,1
06:00:00,280,43754,0.249999999999996,152,1
06:10:00,280,43754,0.25694444444444,152,1
06:20:00,280,43754,0.263888888888885,152,1
06:30:00,280,43754,0.270833333333329,152,1
06:40:00,280,43754,0.277777777777773,152,1
06:50:00,280,43754,0.284722222222218,152,1
07:00:00,280,43754,0.291666666666662,152,1
07:10:00,280,43754,0.298611111111107,152,1
07:20:00,280,43754,0.305555555555551,152,1
07:30:00,280,43754,0.312499999999996,152,1
07:40:00,280,43754,0.31944444444444,152,1
07:50:00,280,43754,0.326388888888884,152,1
08:00:00,280,43754,0.333333333333329,152,1
08:10:00,280,43754,0.340277777777773,152,1
08:20:00,280,43754,0.347222222222218,152,1
08:30:00,280,43754,0.354166666666662,152,1
08:40:00,280,43754,0.361111111111106,152,1
08:50:00,280,43754,0.368055555555551,152,1
09:00:00,280,43754,0.374999999999995,152,1
09:10:00,280,43754,0.38194444444444,152,1
09:20:00,280,43754,0.388888888888884,152,1
09:30:00,280,43754,0.395833333333329,152,1
09:40:00,280,43754,0.402777777777773,152,1
09:50:00,280,43754,0.409722222222217,152,1
10:00:00,280,43754,0.416666666666662,152,1
10:10:00,280,43754,0.423611111111106,152,1
10:20:00,280,43754,0.430555555555551,152,1
10:30:00,280,43754,0.437499999999995,152,1
00:10:00,320,43755,0.00694444444444,152,0
00:20:00,320,43755,0.013888888888884,152,0
00:30:00,320,43755,0.020833333333328,152,0
00:40:00,320,43755,0.027777777777773,152,0
00:50:00,320,43755,0.034722222222217,152,0
01:00:00,320,43755,0.041666666666662,152,0
01:10:00,320,43755,0.048611111111106,152,0
01:20:00,320,43755,0.055555555555551,152,0
01:30:00,320,43755,0.062499999999995,152,0
01:40:00,320,43755,0.06944444444444,152,0
01:50:00,320,43755,0.076388888888884,152,0
02:00:00,320,43755,0.083333333333328,152,0
02:10:00,320,43755,0.090277777777773,152,0
02:20:00,320,43755,0.097222222222217,152,0
02:30:00,320,43755,0.104166666666662,152,0
02:40:00,320,43755,0.111111111111106,152,0
02:50:00,320,43755,0.118055555555551,152,0
03:00:00,320,43755,0.124999999999995,152,0
03:10:00,320,43755,0.13194444444444,152,0
03:20:00,320,43755,0.138888888888884,152,0
03:30:00,320,43755,0.145833333333328,152,0
03:40:00,320,43755,0.152777777777773,152,0
03:50:00,320,43755,0.159722222222217,152,0
04:00:00,320,43755,0.166666666666662,152,0
04:10:00,320,43755,0.173611111111106,152,0
04:20:00,320,43755,0.180555555555551,152,0
04:30:00,320,43755,0.187499999999995,152,0
04:40:00,320,43755,0.19444444444444,152,0
04:50:00,320,43755,0.201388888888884,152,0
05:00:00,320,43755,0.208333333333328,152,0
05:10:00,320,43755,0.215277777777773,152,0
05:20:00,320,43755,0.222222222222217,152,0
05:30:00,320,43755,0.229166666666662,152,0
05:40:00,320,43755,0.236111111111106,152,0
05:50:00,320,43755,0.243055555555551,152,0
06:00:00,320,43755,0.249999999999995,152,0
06:10:00,320,43755,0.25694444444444,152,1
06:20:00,320,43755,0.263888888888884,152,1
06:30:00,320,43755,0.270833333333328,152,1
06:40:00,320,43755,0.277777777777773,152,1
06:50:00,320,43755,0.284722222222217,152,1
07:00:00,320,43755,0.291666666666662,152,1
07:10:00,320,43755,0.298611111111106,152,1
07:20:00,320,43755,0.305555555555551,152,1
07:30:00,320,43755,0.312499999999995,152,1
07:40:00,320,43755,0.319444444444439,152,1
07:50:00,320,43755,0.326388888888884,152,1
08:00:00,320,43755,0.333333333333328,152,1
08:10:00,320,43755,0.340277777777773,152,1
08:20:00,320,43755,0.347222222222217,152,1
08:30:00,320,43755,0.354166666666661,152,1
08:40:00,320,43755,0.361111111111106,152,1
08:50:00,320,43755,0.36805555555555,152,1
09:00:00,320,43755,0.374999999999995,152,1
09:10:00,320,43755,0.381944444444439,152,1
09:20:00,320,43755,0.388888888888884,152,1
09:30:00,320,43755,0.395833333333328,152,1
09:40:00,320,43755,0.402777777777772,152,1
09:50:00,320,43755,0.409722222222217,152,1
10:00:00,320,43755,0.416666666666661,152,1
10:10:00,320,43755,0.423611111111106,152,1
10:20:00,320,43755,0.43055555555555,152,1
10:30:00,320,43755,0.437499999999995,152,1
00:10:00,360,43756,0.006944444444439,152,0
00:20:00,360,43756,0.013888888888883,152,0
00:30:00,360,43756,0.020833333333328,152,0
00:40:00,360,43756,0.027777777777772,152,0
00:50:00,360,43756,0.034722222222217,152,0
01:00:00,360,43756,0.041666666666661,152,0
01:10:00,360,43756,0.048611111111106,152,0
01:20:00,360,43756,0.05555555555555,152,0
01:30:00,360,43756,0.062499999999995,152,0
01:40:00,360,43756,0.069444444444439,152,0
01:50:00,360,43756,0.076388888888883,152,0
02:00:00,360,43756,0.083333333333328,152,0
02:10:00,360,43756,0.090277777777772,152,0
02:20:00,360,43756,0.097222222222217,152,0
02:30:00,360,43756,0.104166666666661,152,0
02:40:00,360,43756,0.111111111111106,152,0
02:50:00,360,43756,0.11805555555555,152,0
03:00:00,360,43756,0.124999999999995,152,0
03:10:00,360,43756,0.131944444444439,152,0
03:20:00,360,43756,0.138888888888883,152,0
03:30:00,360,43756,0.145833333333328,152,0
03:40:00,360,43756,0.152777777777772,152,0
03:50:00,360,43756,0.159722222222217,152,0
04:00:00,360,43756,0.166666666666661,152,0
04:10:00,360,43756,0.173611111111106,152,0
04:20:00,360,43756,0.18055555555555,152,0
04:30:00,360,43756,0.187499999999995,152,0
04:40:00,360,43756,0.194444444444439,152,0
04:50:00,360,43756,0.201388888888883,152,0
05:00:00,360,43756,0.208333333333328,152,0
05:10:00,360,43756,0.215277777777772,152,0
05:20:00,360,43756,0.222222222222217,152,0
05:30:00,360,43756,0.229166666666661,152,0
05:40:00,360,43756,0.236111111111106,152,0
05:50:00,360,43756,0.24305555555555,152,0
06:00:00,360,43756,0.249999999999995,152,0
06:10:00,360,43756,0.256944444444439,152,0
06:20:00,360,43756,0.263888888888883,152,0
06:30:00,360,43756,0.270833333333328,152,0
06:40:00,360,43756,0.277777777777772,152,1
06:50:00,360,43756,0.284722222222217,152,1
07:00:00,360,43756,0.291666666666661,152,1
07:10:00,360,43756,0.298611111111105,152,1
07:20:00,360,43756,0.30555555555555,152,1
07:30:00,360,43756,0.312499999999994,152,1
07:40:00,360,43756,0.319444444444439,152,1
07:50:00,360,43756,0.326388888888883,152,1
08:00:00,360,43756,0.333333333333328,152,1
08:10:00,360,43756,0.340277777777772,152,1
08:20:00,360,43756,0.347222222222216,152,1
08:30:00,360,43756,0.354166666666661,152,1
08:40:00,360,43756,0.361111111111105,152,1
08:50:00,360,43756,0.36805555555555,152,1
09:00:00,360,43756,0.374999999999994,152,1
09:10:00,360,43756,0.381944444444438,152,1
09:20:00,360,43756,0.388888888888883,152,1
09:30:00,360,43756,0.395833333333327,152,1
09:40:00,360,43756,0.402777777777772,152,1
09:50:00,360,43756,0.409722222222216,152,1
10:00:00,360,43756,0.416666666666661,152,1
10:10:00,360,43756,0.423611111111105,152,1
10:20:00,360,43756,0.430555555555549,152,1
10:30:00,360,43756,0.437499999999994,152,1
00:10:00,400,43759,0.006944444444438,152,0
00:20:00,400,43759,0.013888888888883,152,0
00:30:00,400,43759,0.020833333333327,152,0
00:40:00,400,43759,0.027777777777772,152,0
00:50:00,400,43759,0.034722222222216,152,0
01:00:00,400,43759,0.041666666666661,152,0
01:10:00,400,43759,0.048611111111105,152,0
01:20:00,400,43759,0.055555555555549,152,0
01:30:00,400,43759,0.062499999999994,152,0
01:40:00,400,43759,0.069444444444438,152,0
01:50:00,400,43759,0.076388888888883,152,0
02:00:00,400,43759,0.083333333333327,152,0
02:10:00,400,43759,0.090277777777772,152,0
02:20:00,400,43759,0.097222222222216,152,0
02:30:00,400,43759,0.104166666666661,152,0
02:40:00,400,43759,0.111111111111105,152,0
02:50:00,400,43759,0.118055555555549,152,0
03:00:00,400,43759,0.124999999999994,152,0
03:10:00,400,43759,0.131944444444438,152,0
03:20:00,400,43759,0.138888888888883,152,0
03:30:00,400,43759,0.145833333333327,152,0
03:40:00,400,43759,0.152777777777772,152,0
03:50:00,400,43759,0.159722222222216,152,0
04:00:00,400,43759,0.166666666666661,152,0
04:10:00,400,43759,0.173611111111105,152,0
04:20:00,400,43759,0.180555555555549,152,0
04:30:00,400,43759,0.187499999999994,152,0
04:40:00,400,43759,0.194444444444438,152,0
04:50:00,400,43759,0.201388888888883,152,0
05:00:00,400,43759,0.208333333333327,152,0
05:10:00,400,43759,0.215277777777772,152,0
05:20:00,400,43759,0.222222222222216,152,0
05:30:00,400,43759,0.229166666666661,152,0
05:40:00,400,43759,0.236111111111105,152,0
05:50:00,400,43759,0.243055555555549,152,0
06:00:00,400,43759,0.249999999999994,152,0
06:10:00,400,43759,0.256944444444438,152,0
06:20:00,400,43759,0.263888888888883,152,1
06:30:00,400,43759,0.270833333333327,152,1
06:40:00,400,43759,0.277777777777772,152,1
06:50:00,400,43759,0.284722222222216,152,1
07:00:00,400,43759,0.29166666666666,152,1
07:10:00,400,43759,0.298611111111105,152,1
07:20:00,400,43759,0.305555555555549,152,1
07:30:00,400,43759,0.312499999999994,152,1
07:40:00,400,43759,0.319444444444438,152,1
07:50:00,400,43759,0.326388888888883,152,1
08:00:00,400,43759,0.333333333333327,152,1
08:10:00,400,43759,0.340277777777771,152,1
08:20:00,400,43759,0.347222222222216,152,1
08:30:00,400,43759,0.35416666666666,152,1
08:40:00,400,43759,0.361111111111105,152,1
08:50:00,400,43759,0.368055555555549,152,1
09:00:00,400,43759,0.374999999999993,152,1
09:10:00,400,43759,0.381944444444438,152,1
09:20:00,400,43759,0.388888888888882,152,1
09:30:00,400,43759,0.395833333333327,152,1
09:40:00,400,43759,0.402777777777771,152,1
09:50:00,400,43759,0.409722222222216,152,1
10:00:00,400,43759,0.41666666666666,152,1
10:10:00,400,43759,0.423611111111104,152,1
10:20:00,400,43759,0.430555555555549,152,1
10:30:00,400,43759,0.437499999999993,152,1
00:10:00,440,43760,0.006944444444438,152,0
00:20:00,440,43760,0.013888888888882,152,0
00:30:00,440,43760,0.020833333333327,152,0
